Customer ID,last_purchase,frequency,monetary,avg_order_value,avg_basket_size,avg_unique_skus,recency,R_score,F_score,M_score,RFM_Score,RFM_Total,favourite_hour,favourite_dow,pct_weekend_orders,pct_morning_orders,unique_products,unique_countries,total_items_bought,spend_cv,avg_days_between_purchases,std_days_between_purchases,tenure_days,revenue_q1,revenue_q2,revenue_q3,revenue_q4,cluster,segment,seg_color
14912,2011-11-23 09:20:00,6,1889.25,314.875,303.1666666666667,10.5,17,5,4,4,544,13,9,2,0.0,0.9841269841269841,44,1,1819,0.5347509609935411,132.6,89.6900217415516,665,39.67,940.1199999999999,0.0,909.46,1,Regulars,#1D9E75
14913,2011-11-04 08:29:00,8,4073.13,509.14125,494.375,30.875,36,4,4,5,445,13,14,4,0.0,0.3967611336032389,176,1,3955,0.6121378789020053,63.714285714285715,45.41554170734319,449,314.96,301.32,1833.35,1623.5,1,Regulars,#1D9E75
14915,2011-09-09 13:34:00,11,1811.25,164.6590909090909,64.27272727272727,8.181818181818182,91,3,5,4,354,12,14,0,0.0,0.5333333333333333,65,1,707,0.422427814512013,64.2,53.23699632565476,645,307.48,291.35,512.69,699.73,1,Regulars,#1D9E75
14916,2011-09-30 09:20:00,8,3042.9500000000003,380.36875000000003,301.875,16.75,71,3,4,5,345,12,10,2,0.05223880597014925,0.7686567164179104,113,1,2415,0.5531441686548679,77.57142857142857,65.84541781793968,546,295.05,1218.81,973.93,555.1600000000001,1,Regulars,#1D9E75
14917,2010-04-22 11:28:00,2,1123.75,561.875,445.5,14.5,597,1,2,3,123,6,11,3,0.0,1.0,29,1,891,0.03713765715295219,0.0,0.0,0,0.0,1123.75,0.0,0.0,3,Lost Casuals,#D85A30
14918,2011-08-16 11:50:00,9,5955.81,661.7566666666667,283.44444444444446,15.666666666666666,116,3,5,5,355,13,11,3,0.1773049645390071,0.49645390070921985,79,1,2551,0.4308819924410883,61.625,78.35621499645978,495,0.0,1507.8700000000001,3418.65,1029.29,1,Regulars,#1D9E75
14919,2010-06-18 13:06:00,1,359.35,359.35,129.0,13.0,539,1,1,2,112,4,13,4,0.0,0.0,13,1,129,0.0,0.0,0.0,0,0.0,359.35,0.0,0.0,3,Lost Casuals,#D85A30
14920,2011-05-11 10:32:00,3,1607.17,535.7233333333334,295.3333333333333,32.333333333333336,213,2,3,4,234,9,10,2,0.41237113402061853,0.5876288659793815,90,1,886,0.2171205968879517,176.0,248.90158697766472,352,0.0,1607.17,0.0,0.0,1,Regulars,#1D9E75
14921,2011-11-09 13:17:00,2,1316.07,658.035,476.5,39.0,30,4,2,4,424,10,12,6,0.6794871794871795,0.0,78,1,953,0.5264871434533861,171.0,0.0,171,0.0,903.01,0.0,413.06,1,Regulars,#1D9E75
14922,2010-11-11 11:14:00,2,843.74,421.87,188.0,25.0,394,2,2,3,223,7,9,1,0.0,1.0,49,1,376,0.3969734042625025,114.0,0.0,114,0.0,0.0,540.29,303.45,3,Lost Casuals,#D85A30
14923,2011-10-20 11:51:00,1,749.1,749.1,418.0,44.0,51,4,1,3,413,8,11,3,0.0,1.0,44,1,418,0.0,0.0,0.0,0,0.0,0.0,0.0,749.1,3,Lost Casuals,#D85A30
14924,2011-04-08 09:25:00,3,931.01,310.33666666666664,104.0,10.333333333333334,246,2,3,3,233,8,15,3,0.0,0.3225806451612903,30,1,312,0.0013565618884760725,196.5,236.88077169749343,393,310.14,620.87,0.0,0.0,1,Regulars,#1D9E75
14926,2010-11-23 07:13:00,2,359.4,179.7,102.0,1.5,382,2,2,2,222,6,9,1,0.0,1.0,2,1,204,0.31872926697891124,216.0,0.0,216,0.0,220.2,0.0,139.2,3,Lost Casuals,#D85A30
14927,2010-11-08 12:30:00,1,308.2,308.2,196.0,20.0,397,2,1,2,212,5,12,0,0.0,0.0,20,1,196,0.0,0.0,0.0,0,0.0,0.0,0.0,308.2,3,Lost Casuals,#D85A30
14928,2010-03-22 09:14:00,1,223.91000000000003,223.91000000000003,268.0,21.0,628,1,1,1,111,3,9,0,0.0,1.0,21,1,268,0.0,0.0,0.0,0,223.91000000000003,0.0,0.0,0.0,3,Lost Casuals,#D85A30
14929,2011-11-07 17:21:00,2,836.69,418.345,243.5,17.0,32,4,2,3,423,9,12,3,0.0,0.0,34,1,487,0.6573881375584361,389.0,0.0,389,0.0,0.0,0.0,836.69,1,Regulars,#1D9E75
14930,2011-08-23 10:31:00,6,5246.63,874.4383333333334,366.5,46.333333333333336,109,3,4,5,345,12,11,1,0.0,0.5913978494623656,213,1,2199,0.4129928005334381,99.2,81.77835899551911,497,1104.13,2005.63,2136.87,0.0,1,Regulars,#1D9E75
14931,2011-12-05 10:19:00,5,1257.68,251.536,83.4,8.2,5,5,4,4,544,13,9,0,0.0,0.5609756097560976,30,1,417,0.17731175041338817,58.5,50.176355653501446,236,0.0,586.0,261.65,410.03,1,Regulars,#1D9E75
14932,2010-12-09 11:48:00,2,1029.6599999999999,514.8299999999999,168.5,16.0,366,2,2,3,223,7,11,3,0.0,1.0,29,1,337,0.5829857318774003,20.0,0.0,20,0.0,0.0,0.0,1029.66,3,Lost Casuals,#D85A30
14933,2010-09-22 10:47:00,4,1770.0,442.5,150.0,1.0,444,1,3,4,134,8,10,2,0.0,0.75,1,1,600,0.6666666666666666,0.0,0.0,0,0.0,0.0,1770.0,0.0,3,Lost Casuals,#D85A30
14934,2011-09-19 10:10:00,5,3503.5,700.7,420.0,37.0,82,3,4,5,345,12,11,4,0.0,0.6702702702702703,115,1,2100,0.35351371997316294,89.5,83.70384300217842,359,828.84,0.0,2042.43,632.23,1,Regulars,#1D9E75
14935,2011-02-15 14:44:00,2,2849.83,1424.915,965.5,13.0,297,2,2,4,224,8,11,1,0.0,0.6153846153846154,25,1,1931,0.3570928572399251,322.0,0.0,322,2849.83,0.0,0.0,0.0,1,Regulars,#1D9E75
14936,2011-11-06 10:30:00,12,12410.81,1034.2341666666666,522.8333333333334,43.916666666666664,34,4,5,5,455,14,13,2,0.20683111954459202,0.5142314990512334,267,1,6274,0.6272819897423675,49.72727272727273,50.29729795742692,549,1576.3600000000001,3254.5099999999998,3171.9,4408.04,0,Champions,#185FA5
14937,2011-10-14 12:29:00,3,1621.8799999999999,540.6266666666667,161.33333333333334,11.333333333333334,57,4,3,4,434,11,12,4,0.0,0.0,33,1,484,0.5354722385255817,36.5,51.61879502661797,73,0.0,0.0,759.56,862.3199999999999,1,Regulars,#1D9E75
14938,2010-05-26 13:38:00,2,2322.43,1161.215,684.5,35.5,562,1,2,4,124,7,13,2,0.0,0.0,71,1,1369,0.3459675578864697,0.0,0.0,0,0.0,2322.43,0.0,0.0,3,Lost Casuals,#D85A30
14940,2010-10-18 10:47:00,2,531.49,265.745,192.0,16.0,418,1,2,2,122,5,10,0,0.3125,0.6875,32,1,384,0.4456120440471547,315.0,0.0,315,0.0,0.0,0.0,531.49,1,Regulars,#1D9E75
14941,2010-05-10 11:30:00,1,182.1,182.1,80.0,7.0,579,1,1,1,111,3,11,0,0.0,1.0,7,1,80,0.0,0.0,0.0,0,0.0,182.1,0.0,0.0,3,Lost Casuals,#D85A30
14942,2010-11-03 10:51:00,4,746.56,186.64,88.5,4.75,402,2,3,3,233,8,10,0,0.0,0.8947368421052632,12,1,354,0.49171781976117274,109.0,74.64583042608609,328,119.75999999999999,211.67000000000002,0.0,415.13,3,Lost Casuals,#D85A30
14943,2010-02-14 16:04:00,1,107.62,107.62,46.0,5.0,663,1,1,1,111,3,16,6,1.0,0.0,5,1,46,0.0,0.0,0.0,0,107.62,0.0,0.0,0.0,3,Lost Casuals,#D85A30
14944,2011-11-10 09:10:00,19,9784.67,514.9826315789473,256.0,15.947368421052632,30,4,5,5,455,14,9,2,0.0,0.7260726072607261,184,1,4864,0.6494110240541118,34.833333333333336,36.89611808052122,631,1897.29,1513.04,4889.0,1485.3400000000001,0,Champions,#185FA5
14945,2010-10-22 11:26:00,1,179.4,179.4,156.0,11.0,414,1,1,1,111,3,11,4,0.0,1.0,11,1,156,0.0,0.0,0.0,0,0.0,0.0,0.0,179.4,3,Lost Casuals,#D85A30
14946,2011-11-25 13:33:00,1,100.9,100.9,22.0,3.0,14,5,1,1,511,7,13,4,0.0,0.0,3,1,22,0.0,0.0,0.0,0,0.0,0.0,0.0,100.9,3,Lost Casuals,#D85A30
14947,2011-09-28 15:48:00,6,1049.79,174.965,69.33333333333333,9.0,72,3,4,3,343,10,11,3,0.0,0.7592592592592593,47,1,416,0.4412131419668081,110.0,92.9569792968769,552,322.6,265.92,290.82,170.45000000000002,1,Regulars,#1D9E75
14948,2011-11-16 17:16:00,6,1101.9699999999998,183.66166666666663,112.16666666666667,10.5,23,4,4,3,443,11,8,2,0.0,0.3492063492063492,56,1,673,0.6070219846949706,38.8,27.0129598526337,196,0.0,278.4,555.87,267.7,1,Regulars,#1D9E75
14949,2010-08-27 15:38:00,4,515.0,128.75,62.5,6.75,469,1,3,2,132,6,15,4,0.0,0.2222222222222222,16,1,250,0.31637541936133107,83.33333333333333,83.03212229814034,252,244.31,0.0,184.23000000000002,86.46000000000001,3,Lost Casuals,#D85A30
14950,2011-11-20 13:48:00,1,371.2,371.2,136.0,19.0,19,5,1,2,512,8,13,6,1.0,0.0,19,1,136,0.0,0.0,0.0,0,0.0,0.0,0.0,371.2,3,Lost Casuals,#D85A30
14951,2011-09-21 15:15:00,1,311.69,311.69,311.0,20.0,79,3,1,2,312,6,15,2,0.0,0.0,20,1,311,0.0,0.0,0.0,0,0.0,0.0,311.69,0.0,3,Lost Casuals,#D85A30
14952,2011-10-11 10:33:00,32,17629.35,550.9171875,218.03125,9.59375,60,3,5,5,355,13,10,3,0.05211726384364821,0.5570032573289903,240,1,6977,0.9233889046007813,21.516129032258064,26.800337022435535,676,4299.51,2659.04,6729.6,3941.2,0,Champions,#185FA5
14953,2011-11-14 14:59:00,4,1013.77,253.4425,257.0,59.75,25,4,3,3,433,10,12,6,0.5057915057915058,0.0,202,1,1028,0.26889169319180123,136.66666666666666,222.15385059308187,410,0.0,0.0,301.98,711.79,1,Regulars,#1D9E75
14954,2011-11-27 14:30:00,2,503.44000000000005,251.72000000000003,109.5,58.0,12,5,2,2,522,9,14,6,0.6746031746031746,0.0,111,1,219,0.4744570766820589,690.0,0.0,690,167.27,0.0,0.0,336.17,1,Regulars,#1D9E75
14955,2009-12-07 11:35:00,1,163.77,163.77,74.0,30.0,733,1,1,1,111,3,11,0,0.0,1.0,30,1,74,0.0,0.0,0.0,0,0.0,0.0,0.0,163.77,3,Lost Casuals,#D85A30
14956,2010-10-14 16:40:00,1,1325.0,1325.0,2500.0,4.0,421,1,1,4,114,6,16,3,0.0,0.0,4,1,2500,0.0,0.0,0.0,0,0.0,0.0,0.0,1325.0,3,Lost Casuals,#D85A30
14957,2011-03-31 17:59:00,2,333.29,166.645,52.5,13.5,253,2,2,2,222,6,10,4,0.0,0.5862068965517241,27,1,105,0.9178449268712658,391.0,0.0,391,333.29,0.0,0.0,0.0,1,Regulars,#1D9E75
14958,2011-07-15 14:20:00,6,957.9399999999999,159.65666666666667,41.5,11.833333333333334,147,3,4,3,343,10,16,4,0.0,0.25,52,1,249,0.25065395549057995,117.2,133.16606174247252,588,149.3,514.88,107.39999999999999,186.36,1,Regulars,#1D9E75
14959,2011-10-06 18:23:00,4,695.42,173.855,123.5,14.5,64,3,3,3,333,9,11,6,0.3898305084745763,0.4915254237288136,37,1,494,0.308383789735134,76.66666666666667,30.138568866708543,232,178.66,243.72,114.94,158.1,1,Regulars,#1D9E75
14960,2011-12-01 12:54:00,2,221.26999999999998,110.63499999999999,110.5,11.5,8,5,2,1,521,8,12,3,0.0,0.0,23,1,221,0.28550151322459516,162.0,0.0,162,0.0,88.3,0.0,132.97,1,Regulars,#1D9E75
14961,2011-11-29 09:42:00,22,16410.15,745.9159090909092,380.54545454545456,30.454545454545453,11,5,5,5,555,15,11,3,0.020895522388059702,0.517910447761194,328,1,8372,0.4715336804403626,34.04761904761905,31.75134042914754,724,920.33,3166.08,4602.37,7721.37,0,Champions,#185FA5
14962,2011-03-14 09:42:00,4,366.91,91.7275,30.75,3.5,271,2,3,2,232,7,9,0,0.0,0.35714285714285715,14,1,123,0.41308526897407705,104.0,142.37977384446148,313,126.7,240.21000000000004,0.0,0.0,3,Lost Casuals,#D85A30
14963,2011-11-30 12:16:00,12,3164.48,263.70666666666665,193.08333333333334,38.083333333333336,10,5,5,5,555,15,12,3,0.1359026369168357,0.1643002028397566,304,1,2317,0.24241897306238336,46.54545454545455,61.67067964010716,515,0.0,294.2,543.43,2326.85,1,Regulars,#1D9E75
14964,2011-04-06 14:13:00,1,206.21,206.21,143.0,13.0,247,2,1,1,211,4,14,2,0.0,0.0,13,1,143,0.0,0.0,0.0,0,0.0,206.21,0.0,0.0,3,Lost Casuals,#D85A30
14965,2011-09-04 13:20:00,2,599.0,299.5,182.5,40.0,96,3,2,2,322,7,13,6,1.0,0.0,80,1,365,0.8263351366119921,0.0,0.0,0,0.0,0.0,599.0,0.0,3,Lost Casuals,#D85A30
14966,2011-11-25 12:20:00,6,1115.84,185.97333333333333,183.0,24.333333333333332,15,5,4,3,543,12,12,1,0.0,0.075,125,1,1098,0.2248628118454419,141.6,188.01409521628958,709,0.0,0.0,0.0,1115.8400000000001,1,Regulars,#1D9E75
14967,2011-10-21 11:06:00,6,1982.6100000000001,330.435,108.66666666666667,4.833333333333333,50,4,4,4,444,12,12,4,0.0,0.5172413793103449,22,1,652,0.669354249957982,136.8,167.46253312308397,686,533.36,0.0,749.2,700.05,1,Regulars,#1D9E75
14968,2011-11-09 13:58:00,2,504.99,252.495,129.0,42.0,30,4,2,2,422,8,13,1,0.0,0.0,83,1,258,0.5875683627824295,428.0,0.0,428,0.0,0.0,357.4,147.59,1,Regulars,#1D9E75
14969,2010-01-05 12:43:00,1,906.23,906.23,665.0,13.0,704,1,1,3,113,5,12,1,0.0,0.0,13,1,665,0.0,0.0,0.0,0,906.23,0.0,0.0,0.0,3,Lost Casuals,#D85A30
14970,2011-10-02 13:44:00,12,4919.35,378.4115384615385,75.53846153846153,8.692307692307692,68,3,5,5,355,13,12,6,0.7522123893805309,0.22123893805309736,71,1,982,0.6420911304445919,49.166666666666664,43.8506418183222,595,1391.3,2245.74,337.5,944.81,1,Regulars,#1D9E75
14971,2011-11-04 17:07:00,3,1116.57,372.19,214.66666666666666,50.0,35,4,3,3,433,10,13,3,0.0,0.0,144,1,644,0.8622518342403125,4.0,5.656854249492381,8,0.0,0.0,0.0,1116.57,1,Regulars,#1D9E75
14972,2011-08-03 14:54:00,2,145.07,72.535,20.0,10.0,128,3,2,1,321,6,14,2,0.0,0.0,20,1,40,0.8234550190504952,252.0,0.0,252,0.0,0.0,114.77,30.300000000000004,1,Regulars,#1D9E75
14973,2011-08-24 15:51:00,3,1314.45,438.15000000000003,123.0,10.666666666666666,107,3,3,4,334,10,15,3,0.0,0.0,29,1,369,0.4322280858626658,58.5,45.96194077712559,118,0.0,654.6,659.85,0.0,3,Lost Casuals,#D85A30
14974,2011-11-02 13:01:00,1,114.39,114.39,44.0,17.0,37,4,1,1,411,6,13,2,0.0,0.0,17,1,44,0.0,0.0,0.0,0,0.0,0.0,0.0,114.39,3,Lost Casuals,#D85A30
14975,2011-10-13 14:08:00,2,472.39,236.195,253.5,13.0,57,4,2,2,422,8,14,3,0.0,0.0,25,1,507,0.2619224466479437,363.0,0.0,363,0.0,0.0,0.0,472.39,1,Regulars,#1D9E75
14976,2011-10-13 16:37:00,7,790.86,112.98,33.42857142857143,10.285714285714286,57,4,4,3,443,11,16,3,0.0,0.2222222222222222,47,1,234,0.6896227320472531,44.666666666666664,39.22074281125572,269,271.52,178.74,109.7,230.9,1,Regulars,#1D9E75
14977,2009-12-14 10:37:00,1,31.929999999999996,31.929999999999996,17.0,4.0,726,1,1,1,111,3,10,0,0.0,1.0,4,1,17,0.0,0.0,0.0,0,0.0,0.0,0.0,31.929999999999996,3,Lost Casuals,#D85A30
14978,2011-09-28 13:07:00,10,3142.14,314.214,74.0,28.8,72,3,5,5,355,13,12,2,0.0,0.27986348122866894,175,1,740,0.4218696510662877,57.111111111111114,50.28778292101484,518,1142.45,1071.89,594.5600000000001,333.24,1,Regulars,#1D9E75
14979,2009-12-04 12:54:00,1,439.46,439.46,213.0,42.0,735,1,1,2,112,4,12,4,0.0,0.0,42,1,213,0.0,0.0,0.0,0,0.0,0.0,0.0,439.46,3,Lost Casuals,#D85A30
14980,2009-12-02 14:09:00,1,150.68,150.68,79.0,24.0,737,1,1,1,111,3,14,2,0.0,0.0,24,1,79,0.0,0.0,0.0,0,0.0,0.0,0.0,150.68,3,Lost Casuals,#D85A30
14981,2011-04-07 13:45:00,2,372.92,186.46,120.5,11.0,246,2,2,2,222,6,11,1,0.0,0.6363636363636364,20,1,241,0.6396802094312284,177.0,0.0,177,0.0,102.12,0.0,270.8,1,Regulars,#1D9E75
14982,2010-05-16 15:52:00,1,237.78,237.78,125.0,39.0,572,1,1,1,111,3,15,6,1.0,0.0,39,1,125,0.0,0.0,0.0,0,0.0,237.78,0.0,0.0,3,Lost Casuals,#D85A30
14983,2010-01-19 17:32:00,1,183.20000000000002,183.20000000000002,90.0,30.0,689,1,1,1,111,3,17,1,0.0,0.0,30,1,90,0.0,0.0,0.0,0,183.20000000000002,0.0,0.0,0.0,3,Lost Casuals,#D85A30
14984,2011-11-20 14:28:00,6,1271.41,211.90166666666667,58.333333333333336,9.0,19,5,4,4,544,13,14,6,0.9285714285714286,0.5357142857142857,48,1,350,0.8516562709847781,135.2,79.14985786468603,678,117.0,502.68,0.0,651.73,1,Regulars,#1D9E75
14985,2011-05-25 14:29:00,2,296.75,148.375,130.0,41.0,198,2,2,2,222,6,19,3,0.0,0.0,78,1,260,0.2274655883136237,159.0,0.0,159,0.0,172.24,0.0,124.51,3,Lost Casuals,#D85A30
14986,2010-11-28 15:25:00,2,566.9,283.45,171.0,48.0,376,2,2,2,222,6,15,6,1.0,0.0,87,1,342,0.1992222527625955,307.0,0.0,307,323.38,0.0,0.0,243.51999999999998,1,Regulars,#1D9E75
14987,2011-11-24 09:59:00,8,1713.85,214.23125,83.875,1.875,16,5,4,4,544,13,12,3,0.17647058823529413,0.29411764705882354,4,1,671,0.6862009614765497,102.42857142857143,161.11264914427332,721,0.0,0.0,0.0,1713.85,1,Regulars,#1D9E75
14988,2011-05-12 12:05:00,7,2066.6,295.2285714285714,182.28571428571428,33.0,212,2,4,4,244,10,12,2,0.0,0.0,171,1,1276,0.33641702323814454,64.5,72.9431285317541,390,0.0,840.96,388.12,837.52,1,Regulars,#1D9E75
14989,2010-02-16 10:40:00,1,342.4,342.4,200.0,18.0,662,1,1,2,112,4,10,1,0.0,1.0,18,1,200,0.0,0.0,0.0,0,342.4,0.0,0.0,0.0,3,Lost Casuals,#D85A30
14990,2010-04-06 13:54:00,2,305.41999999999996,152.70999999999998,65.0,21.0,612,1,2,2,122,5,13,1,0.0,0.0,41,1,130,0.4401648262693549,118.0,0.0,118,0.0,105.18,0.0,200.23999999999998,3,Lost Casuals,#D85A30
14991,2010-10-05 13:01:00,1,314.67,314.67,191.0,21.0,430,1,1,2,112,4,13,1,0.0,0.0,21,1,191,0.0,0.0,0.0,0,0.0,0.0,0.0,314.67,3,Lost Casuals,#D85A30
14992,2010-09-23 17:48:00,1,210.5,210.5,145.0,27.0,442,1,1,1,111,3,17,3,0.0,0.0,27,1,145,0.0,0.0,0.0,0,0.0,0.0,210.5,0.0,3,Lost Casuals,#D85A30
14993,2010-05-25 12:47:00,1,36.13,36.13,21.0,9.0,564,1,1,1,111,3,12,1,0.0,0.0,9,1,21,0.0,0.0,0.0,0,0.0,36.13,0.0,0.0,3,Lost Casuals,#D85A30
14994,2010-11-22 12:59:00,5,960.63,192.126,115.4,58.0,382,2,4,3,243,9,11,4,0.0,0.5290322580645161,233,1,577,0.14566964416506048,59.75,60.246023381907406,240,181.7,164.95,226.51,387.47,3,Lost Casuals,#D85A30
14995,2011-11-01 11:39:00,2,233.23000000000002,116.61500000000001,51.5,30.0,39,4,2,1,421,7,13,4,0.0,0.39344262295081966,53,1,103,0.032682807105393785,241.0,0.0,241,119.31,0.0,0.0,113.92,1,Regulars,#1D9E75
14996,2010-08-15 13:44:00,2,442.29,147.43,134.66666666666666,12.666666666666666,481,1,2,2,122,5,13,6,1.0,0.0,37,1,404,1.4480941559701932,0.0,0.0,0,0.0,0.0,442.28999999999996,0.0,3,Lost Casuals,#D85A30
14997,2011-10-24 13:28:00,4,776.6,194.15,352.0,9.5,46,4,3,3,433,10,13,0,0.0,0.0,36,1,1408,0.38298239869950035,202.33333333333334,239.07599907421348,609,230.4,155.28,278.4,112.52,1,Regulars,#1D9E75
14998,2011-06-22 17:30:00,4,770.73,192.6825,91.75,30.75,170,3,3,3,333,9,16,1,0.0,0.0,111,1,367,0.3059212470146144,144.66666666666666,63.95571384429489,435,0.0,543.36,0.0,227.37,1,Regulars,#1D9E75
14999,2010-04-26 10:47:00,1,129.48000000000002,129.48000000000002,88.0,9.0,593,1,1,1,111,3,10,0,0.0,1.0,9,1,88,0.0,0.0,0.0,0,0.0,129.48000000000002,0.0,0.0,3,Lost Casuals,#D85A30
15000,2011-10-23 11:42:00,1,490.52,490.52,218.0,76.0,48,4,1,2,412,7,11,6,1.0,1.0,76,1,218,0.0,0.0,0.0,0,0.0,0.0,0.0,490.52,3,Lost Casuals,#D85A30
15001,2010-11-10 13:51:00,2,230.85999999999999,115.42999999999999,40.5,22.0,394,2,2,1,221,5,13,2,0.0,0.0,44,1,81,1.1097588536754306,0.0,0.0,0,0.0,0.0,0.0,230.85999999999999,3,Lost Casuals,#D85A30
15002,2011-08-16 10:44:00,9,4817.28,535.2533333333333,279.77777777777777,36.77777777777778,116,3,5,5,355,13,11,1,0.0,0.8324324324324325,220,1,2518,0.5677993426006388,72.25,65.7891654128116,580,2111.21,462.2,980.57,1263.3,1,Regulars,#1D9E75
15003,2010-08-23 15:44:00,6,1060.7,176.78333333333333,91.16666666666667,54.5,473,1,4,3,143,8,13,1,0.0,0.2664756446991404,253,1,547,0.5660668938901684,41.2,62.8625484688618,209,883.9,0.0,176.8,0.0,1,Regulars,#1D9E75
15004,2011-07-15 14:05:00,1,1246.32,1246.32,630.0,154.0,147,3,1,3,313,7,14,4,0.0,0.0,154,1,630,0.0,0.0,0.0,0,0.0,0.0,1246.32,0.0,3,Lost Casuals,#D85A30
15005,2011-11-24 12:25:00,56,14106.2,247.47719298245616,155.3684210526316,40.92982456140351,16,5,5,5,555,15,14,3,0.10431947840260798,0.1100244498777506,591,1,8856,0.29979782772695623,12.428571428571429,6.367123348911951,722,2145.21,4351.69,3178.08,4431.22,0,Champions,#185FA5
15006,2011-10-19 15:08:00,2,825.14,412.57,208.0,84.0,51,4,2,3,423,9,15,2,0.30434782608695654,0.0,165,1,416,0.3068579831389569,402.0,0.0,402,0.0,0.0,323.05,502.09,1,Regulars,#1D9E75
15007,2011-07-03 16:00:00,1,156.91,156.91,69.0,12.0,159,3,1,1,311,5,16,6,1.0,0.0,12,1,69,0.0,0.0,0.0,0,0.0,0.0,156.91,0.0,3,Lost Casuals,#D85A30
15008,2010-08-16 13:09:00,2,360.0,180.0,750.0,6.0,480,1,2,2,122,5,11,0,0.0,0.5,6,1,1500,0.4714045207910317,157.0,0.0,157,120.0,0.0,240.0,0.0,3,Lost Casuals,#D85A30
15009,2011-11-27 13:35:00,3,1261.7800000000002,420.5933333333334,214.0,59.333333333333336,12,5,3,4,534,12,17,6,0.521978021978022,0.36813186813186816,148,1,642,0.3557017731721736,6.0,1.4142135623730951,12,0.0,0.0,0.0,1261.78,3,Lost Casuals,#D85A30
15010,2011-11-04 12:42:00,1,308.94,308.94,184.0,20.0,36,4,1,2,412,7,12,4,0.0,0.0,20,1,184,0.0,0.0,0.0,0,0.0,0.0,0.0,308.94,3,Lost Casuals,#D85A30
15011,2010-11-09 11:10:00,2,416.6,208.3,144.5,10.0,396,2,2,2,222,6,12,1,0.0,0.35,17,1,289,0.09980287742143307,20.0,0.0,20,0.0,0.0,0.0,416.6,3,Lost Casuals,#D85A30
15012,2011-10-17 12:22:00,3,860.62,286.87333333333333,159.66666666666666,60.666666666666664,54,4,3,3,433,10,12,2,0.0,0.28627450980392155,165,1,479,0.28864930413816725,261.0,82.02438661763951,523,0.0,246.52,0.0,614.1,1,Regulars,#1D9E75
15013,2010-08-09 12:05:00,10,1641.3,164.13,174.7,32.2,488,1,5,4,154,10,12,6,0.323943661971831,0.29859154929577464,177,1,1747,0.27878289721519006,20.666666666666668,9.746794344808963,189,684.72,568.29,388.29,0.0,3,Lost Casuals,#D85A30
15014,2011-10-27 20:07:00,2,260.16999999999996,130.08499999999998,75.5,14.5,43,4,2,1,421,7,20,3,0.0,0.0,29,1,151,0.1343168586933129,133.0,0.0,133,0.0,117.72999999999999,0.0,142.44,3,Lost Casuals,#D85A30
15015,2010-07-26 13:50:00,13,2365.02,181.92461538461538,122.53846153846153,22.384615384615383,501,1,5,4,154,10,19,3,0.06418918918918919,0.08783783783783784,158,1,1593,0.5490322045941824,18.166666666666668,11.320402605539927,223,918.9200000000001,857.11,459.39,129.6,1,Regulars,#1D9E75
15016,2011-06-20 12:06:00,5,630.3,126.05999999999999,49.4,20.8,173,3,4,3,343,10,13,0,0.0,0.0,93,1,247,0.551234939042185,92.5,99.42668991104283,370,0.0,311.84000000000003,0.0,318.46,1,Regulars,#1D9E75
15017,2011-11-06 10:33:00,1,125.58,125.58,63.0,20.0,34,4,1,1,411,6,10,6,1.0,1.0,20,1,63,0.0,0.0,0.0,0,0.0,0.0,0.0,125.58,3,Lost Casuals,#D85A30
15018,2011-11-01 12:47:00,3,607.46,202.48666666666668,70.0,10.333333333333334,39,4,3,2,432,9,12,1,0.0,0.6111111111111112,30,1,210,0.105217871660195,164.0,70.71067811865476,329,0.0,180.09,0.0,427.37,1,Regulars,#1D9E75
15019,2011-03-18 12:35:00,1,266.0,266.0,159.0,64.0,267,2,1,1,211,4,12,4,0.0,0.0,64,1,159,0.0,0.0,0.0,0,266.0,0.0,0.0,0.0,3,Lost Casuals,#D85A30
15020,2010-11-25 13:29:00,1,203.42,203.42,112.0,27.0,379,2,1,1,211,4,13,3,0.0,0.0,27,1,112,0.0,0.0,0.0,0,0.0,0.0,0.0,203.42,3,Lost Casuals,#D85A30
15021,2011-12-01 11:53:00,12,2783.83,231.98583333333332,101.41666666666667,50.666666666666664,9,5,5,4,554,14,12,2,0.0807799442896936,0.13370473537604458,355,1,1217,0.38450674498538656,43.90909090909091,36.982305351220454,489,201.48,496.11,771.25,1314.99,1,Regulars,#1D9E75
15022,2011-11-28 12:35:00,5,1186.0900000000001,237.21800000000002,131.2,26.2,12,5,4,3,543,12,12,6,0.6623376623376623,0.0,115,1,656,0.5036219876419352,165.75,308.9470019275151,665,281.05,0.0,0.0,905.04,1,Regulars,#1D9E75
15023,2011-12-06 17:23:00,20,12170.68,608.534,252.6,47.0,3,5,5,5,555,15,13,3,0.08768472906403942,0.0,486,1,5052,0.41032936745570525,34.89473684210526,20.146394044157287,671,2032.22,3925.08,2958.79,3254.59,0,Champions,#185FA5
15024,2011-11-30 12:06:00,16,4075.5099999999998,254.71937499999999,137.5625,19.5,10,5,5,5,555,15,12,1,0.0,0.08086253369272237,168,1,2201,0.9780098416700085,27.266666666666666,43.99264007708995,414,196.87,0.0,157.53,3721.11,1,Regulars,#1D9E75
15025,2011-11-06 15:20:00,2,1013.09,506.545,257.5,69.0,33,4,2,3,423,9,13,3,0.4931506849315068,0.0,132,1,515,0.36164635679356993,535.0,0.0,535,0.0,636.08,0.0,377.01,1,Regulars,#1D9E75
